0.364717 0.374529 0.301441 0.606930 0.660612 0.569719 1.136952 0.241528998841515 0.00202297613581315 0.45413 1.40812
0.364717 0.374529 0.301441 0.606930 0.660612 0.569719 1.136952 0.217785653896528 0.0280615316635138 0.45413 1.40812
0.351002 0.334261 0.278831 0.628431 0.636629 0.530894 1.007808 0.0300762926025711 0.255784246950252 1 1.09792
0.351002 0.334261 0.278831 0.628431 0.636629 0.530894 1.007808 0.130652132493179 0.404182539021371 1 1.09792
0.443469 0.381800 0.320669 0.683826 0.705088 0.644092 1.059961 0.825313170511099 0.15104802830102 0.98793 13.64024
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.700976339905983 0.175076667629889 1 2.45788
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.596104791233739 0.220568255404151 1 2.45788
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.625065102302718 0.0743586771751231 1 2.45788
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.825313170511099 0.15104802830102 1 2.45788
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.76775723475002 0.124959744336819 1 2.45788
0.459510 0.331345 0.383011 0.592658 0.732514 0.615405 1.112824 0.773497220476747 0.191452905197394 1 2.45788
0.367505 0.342641 0.347694 0.653868 0.718382 0.590896 1.078488 0.324886726036375 0.0576120274593226 1 1.2973
0.367505 0.342641 0.347694 0.653868 0.718382 0.590896 1.078488 0.351478016877375 0.00818233876279499 1 1.2973
0.367505 0.342641 0.347694 0.653868 0.718382 0.590896 1.078488 0.241528998841515 0.00202297613581315 1 1.2973
0.367505 0.342641 0.347694 0.653868 0.718382 0.590896 1.078488 0.217785653896528 0.0280615316635138 1 1.2973
0.394396 0.338103 0.287276 0.578541 0.806553 0.644464 1.042663 0.217785653896528 0.0280615316635138 0 1.09943
0.440768 0.336118 0.333794 0.562175 0.731854 0.660653 1.083710 0.825313170511099 0.15104802830102 0.95808 3.55531
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.324886726036375 0.0576120274593226 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.36087343500659 0.218856642769098 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.492085124285536 0.088460870328906 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.351478016877375 0.00818233876279499 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.452935131499305 0.225052341413428 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.241528998841515 0.00202297613581315 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.217785653896528 0.0280615316635138 1 1.32161
0.356209 0.398718 0.290302 0.592040 0.669403 0.650644 1.178391 0.374981431231565 0.256723678587709 1 1.32161
0.342246 0.351433 0.283753 0.623512 0.674366 0.625497 1.169611 0.700976339905983 0.175076667629889 1 2.45478
0.342246 0.351433 0.283753 0.623512 0.674366 0.625497 1.169611 0.596104791233739 0.220568255404151 1 2.45478
0.342246 0.351433 0.283753 0.623512 0.674366 0.625497 1.169611 0.825313170511099 0.15104802830102 1 2.45478
0.342246 0.351433 0.283753 0.623512 0.674366 0.625497 1.169611 0.76775723475002 0.124959744336819 1 2.45478
0.342246 0.351433 0.283753 0.623512 0.674366 0.625497 1.169611 0.773497220476747 0.191452905197394 1 2.45478
0.398666 0.369161 0.329347 0.633485 0.739604 0.597629 1.017959 0.700976339905983 0.175076667629889 1 1.31851
0.398666 0.369161 0.329347 0.633485 0.739604 0.597629 1.017959 0.492085124285536 0.088460870328906 1 1.31851
0.398666 0.369161 0.329347 0.633485 0.739604 0.597629 1.017959 0.596104791233739 0.220568255404151 1 1.31851
0.398666 0.369161 0.329347 0.633485 0.739604 0.597629 1.017959 0.452935131499305 0.225052341413428 1 1.31851
