0.387820,0.343504,0.291113,0.646493,0.603780,0.557693,1.031170,0.000000,0.000000,1.000000,1.045431
0.356154,0.326335,0.339636,0.645165,0.562515,0.724614,1.068439,0.000000,0.000000,1.000000,1.096977
2.677599,2.400764,1.964226,4.119831,4.294191,5.103483,1.013582,0.990584,0.000542,0.974495,965.039976
0.352755,0.345454,0.264490,0.670879,0.639790,0.687940,1.099410,0.000000,0.000000,1.000000,1.023905
0.410009,0.305697,0.310591,0.688378,0.654222,0.633632,0.944055,0.000000,0.000000,1.000000,1.062679
3.428227,2.827901,2.289861,5.358733,4.647923,5.311028,1.177924,0.990595,0.000000,0.958324,998.995104
0.356444,0.315928,0.329840,0.625617,0.561300,0.582552,1.027273,0.000000,0.000003,1.000000,1.049073
0.385715,0.331266,0.294733,0.650381,0.626622,0.725350,1.062273,0.295308,0.427797,1.000000,1.009160
1.979891,1.731417,1.535894,2.780438,3.294188,3.245463,1.177908,0.023128,0.971753,0.075735,998.997107
0.353325,0.276738,0.326127,0.671895,0.517549,0.697512,1.076369,0.000000,0.000000,1.000000,1.031508
0.394511,0.279350,0.325459,0.559437,0.662103,0.707389,1.163788,0.000000,0.000000,1.000000,1.099595
1.160380,0.893695,0.828040,1.930329,2.085621,2.405820,1.121418,0.000000,0.992432,1.000000,370.063931
0.961338,0.781621,0.577505,1.233290,1.186405,1.352830,1.073416,0.000000,0.995491,1.000000,324.830520
0.381985,0.341128,0.326302,0.539366,0.552904,0.740759,1.153811,0.000000,0.000000,1.000000,1.028210
0.337380,0.305328,0.312745,0.627264,0.674998,0.648110,1.088487,0.000000,0.000000,1.000000,1.134563
0.413728,0.331350,0.268782,0.626023,0.653109,0.578335,1.089325,1.000000,0.000000,0.986361,1.000000
2.748230,1.760946,2.257299,4.607339,3.995593,4.146915,1.119197,0.992491,0.000000,1.000000,998.998919
1.258698,1.125625,0.880649,2.031246,2.118522,1.994164,1.096015,0.000000,0.994625,0.000001,578.029024
