1.130190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,0.347400,0.585550,0.725070,0.820030,0.887030,0.934050,0.965830,0.985640,0.996100,0.999760,1.250650
1.036240,0.065860,0.065860,0.065860,0.065860,0.065860,0.065860,0.065860,0.065860,0.065860,0.065860,0.341410,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.964800
1.013520,0.001960,0.001960,0.001960,0.001960,0.001960,0.001960,0.001960,0.001960,0.001960,0.001960,0.980440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.471050
0.934040,0.069510,0.069510,0.069510,0.069510,0.069510,0.069510,0.069510,0.069510,0.069510,0.069510,0.304880,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.700790
0.935390,0.085930,0.085930,0.085930,0.085930,0.085930,0.085930,0.085930,0.085930,0.085930,0.085930,0.140710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.164990
0.977200,0.002750,0.002750,0.002750,0.002750,0.002750,0.002750,0.002750,0.002750,0.002750,0.002750,0.972500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.462220
0.917320,0.045720,0.045720,0.045720,0.045720,0.045720,0.045720,0.045720,0.045720,0.045720,0.045720,0.542840,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.618450
0.974550,0.073200,0.073200,0.073200,0.073200,0.073200,0.073200,0.073200,0.073200,0.073200,0.073200,0.268010,0.364370,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.807900
0.914750,0.004210,0.004210,0.004210,0.004210,0.004210,0.004210,0.004210,0.004210,0.004210,0.004210,0.957940,0.263140,0.285610,0.299340,0.310490,0.320630,0.330550,0.340910,0.352570,0.367320,0.392460,1.149890
0.926280,0.064680,0.064680,0.064680,0.064680,0.064680,0.064680,0.064680,0.064680,0.064680,0.064680,0.353210,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.971620
1.115590,0.031040,0.031040,0.031040,0.031040,0.031040,0.031040,0.031040,0.031040,0.031040,0.031040,0.689600,0.999970,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.620090
0.956200,0.002150,0.002150,0.002150,0.002150,0.002150,0.002150,0.002150,0.002150,0.002150,0.002150,0.978530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.186440
0.971900,0.001070,0.001070,0.001070,0.001070,0.001070,0.001070,0.001070,0.001070,0.001070,0.001070,0.989290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.290380
1.093100,0.003700,0.003700,0.003700,0.003700,0.003700,0.003700,0.003700,0.003700,0.003700,0.003700,0.962980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.160480
0.900120,0.033390,0.033390,0.033390,0.033390,0.033390,0.033390,0.033390,0.033390,0.033390,0.033390,0.666070,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.779110
0.955620,0.084430,0.084430,0.084430,0.084430,0.084430,0.084430,0.084430,0.084430,0.084430,0.084430,0.155660,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.313600
0.950720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,0.192160,0.366480,0.491830,0.594640,0.682990,0.760550,0.829210,0.889870,0.942510,0.985400,1.413650
1.102380,0.078790,0.078790,0.078790,0.078790,0.078790,0.078790,0.078790,0.078790,0.078790,0.078790,0.212130,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.983720
0.852970,0.011450,0.011450,0.011450,0.011450,0.011450,0.011450,0.011450,0.011450,0.011450,0.011450,0.885480,0.574490,0.598770,0.613080,0.624420,0.634520,0.644230,0.654180,0.665150,0.678710,0.701040,1.296380
1.077350,0.026370,0.026370,0.026370,0.026370,0.026370,0.026370,0.026370,0.026370,0.026370,0.026370,0.736310,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.440360
0.932020,0.059250,0.059250,0.059250,0.059250,0.059250,0.059250,0.059250,0.059250,0.059250,0.059250,0.407530,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.654400
1.132630,0.006040,0.006040,0.006040,0.006040,0.006040,0.006040,0.006040,0.006040,0.006040,0.006040,0.939560,0.293490,0.315790,0.329350,0.340320,0.350270,0.359990,0.370110,0.381470,0.395800,0.420150,1.368070
1.034210,0.057710,0.057710,0.057710,0.057710,0.057710,0.057710,0.057710,0.057710,0.057710,0.057710,0.422890,0.538220,0.999710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.544770
0.924150,0.008050,0.008050,0.008050,0.008050,0.008050,0.008050,0.008050,0.008050,0.008050,0.008050,0.919470,0.472170,0.495540,0.509460,0.520570,0.530550,0.540180,0.550120,0.561150,0.574890,0.597810,1.293550
0.897160,0.004580,0.004580,0.004580,0.004580,0.004580,0.004580,0.004580,0.004580,0.004580,0.004580,0.954210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.270560
0.847300,0.013090,0.013090,0.013090,0.013090,0.013090,0.013090,0.013090,0.013090,0.013090,0.013090,0.869130,0.524410,0.547890,0.561810,0.572880,0.582780,0.592320,0.602130,0.612990,0.626470,0.648830,1.392870
1.016520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.149310
1.044330,0.016350,0.016350,0.016350,0.016350,0.016350,0.016350,0.016350,0.016350,0.016350,0.016350,0.836520,0.537890,0.561620,0.575660,0.586820,0.596790,0.606390,0.616250,0.627160,0.640690,0.663080,1.278810
0.981270,0.007200,0.007200,0.007200,0.007200,0.007200,0.007200,0.007200,0.007200,0.007200,0.007200,0.928020,0.370910,0.393170,0.406560,0.417330,0.427050,0.436490,0.446280,0.457210,0.470930,0.494030,1.280250
0.973710,0.083390,0.083390,0.083390,0.083390,0.083390,0.083390,0.083390,0.083390,0.083390,0.083390,0.166140,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.127120
1.028490,0.000860,0.000860,0.000860,0.000860,0.000860,0.000860,0.000860,0.000860,0.000860,0.000860,0.991360,0.598630,0.623170,0.637590,0.649000,0.659150,0.668880,0.678840,0.689790,0.703300,0.725470,1.171060
0.999550,0.054080,0.054080,0.054080,0.054080,0.054080,0.054080,0.054080,0.054080,0.054080,0.054080,0.459190,0.842260,0.863700,0.875650,0.884760,0.892610,0.899890,0.907100,0.914750,0.923750,0.937480,1.669490
0.989490,0.030860,0.030860,0.030860,0.030860,0.030860,0.030860,0.030860,0.030860,0.030860,0.030860,0.691420,0.807500,0.986090,0.999210,0.999970,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.414460
1.028480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.140730
1.023670,0.001650,0.001650,0.001650,0.001650,0.001650,0.001650,0.001650,0.001650,0.001650,0.001650,0.983530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.222490
0.941260,0.035600,0.035600,0.035600,0.035600,0.035600,0.035600,0.035600,0.035600,0.035600,0.035600,0.643960,0.999980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.290810
1.073640,0.080030,0.080030,0.080030,0.080030,0.080030,0.080030,0.080030,0.080030,0.080030,0.080030,0.199690,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.491500
