0.438041,0.383973,0.348579,0.741092,0.769656,0.629709,0.959704,0.999990,2.665677,0.005000,1.782422
0.452331,0.346069,0.303059,0.824164,0.684706,0.517068,1.018521,0.000010,2.006413,0.005000,1.044435
0.438243,0.327882,0.390531,0.754123,0.660007,0.582774,0.872740,0.999990,4.359838,0.053554,1.000000
0.408935,0.363730,0.413025,0.714567,0.627622,0.678349,0.885875,0.969856,16.748606,0.005000,3.326641
0.357597,0.401506,0.321200,0.795890,0.730581,0.628054,0.902112,0.994834,2.817816,0.035901,1.905007
0.412319,0.325883,0.328037,0.745598,0.719957,0.665202,1.068543,0.000010,2.693349,0.005000,1.279070
0.386810,0.363577,0.364853,0.683132,0.728553,0.624850,0.874261,0.982097,1.946901,0.005000,7.471556
1.657491,1.641455,1.609793,3.040971,2.894789,2.551096,1.027113,0.984571,1.193044,0.005000,293.973170
0.402281,0.318201,0.379943,0.753009,0.676068,0.633259,0.981809,0.000010,2.305259,0.005000,1.111897
0.430238,0.383629,0.351001,0.707658,0.641917,0.606037,0.918250,0.999990,99.000000,4.001833,60.434900
0.416122,0.361966,0.365430,0.694552,0.693701,0.582285,0.950617,0.985739,2.782767,0.005000,5.079036
0.410918,0.346522,0.347851,0.817044,0.710846,0.698633,0.969976,0.000010,2.380752,0.005000,1.005743
0.393145,0.407196,0.373305,0.789208,0.640616,0.555212,1.000624,0.999990,4.905098,0.020588,3.098348
0.342746,0.369735,0.294354,0.814601,0.701316,0.589122,0.861864,0.000010,2.572622,0.005000,1.134766
0.404659,0.309132,0.357620,0.768878,0.662808,0.589532,0.854260,0.000010,0.382202,0.005000,1.117169
0.442681,0.353009,0.315472,0.750998,0.665685,0.672131,1.025574,0.000010,1.854127,0.751140,1.108205
0.416570,0.367680,0.337394,0.649713,0.679082,0.649760,1.065622,0.000010,2.692014,0.005002,1.103260
0.503851,0.356995,0.343600,0.748070,0.756869,0.608580,0.874173,0.000010,2.967149,0.005000,1.092291
0.420106,0.331343,0.307268,0.725506,0.755393,0.623324,0.948072,0.000010,2.268531,0.005000,1.045691
0.371300,0.326242,0.353302,0.740371,0.633015,0.599811,0.990926,0.999990,2.628570,0.005000,2.033323
0.367644,0.357329,0.315198,0.780798,0.686687,0.595114,0.912428,0.999990,99.000000,3.590419,1.000000
0.351909,0.331463,0.371898,0.682008,0.692213,0.656212,0.926183,0.994082,2.182713,0.005000,4.850557
0.390397,0.348329,0.348323,0.728984,0.670799,0.651748,0.844701,0.000010,3.150039,0.005000,1.022525
2.640512,2.068019,2.083998,4.530176,4.422266,3.801237,0.953716,0.989631,98.889882,7.184461,677.549238
0.367674,0.351590,0.378814,0.757596,0.687085,0.642698,0.980761,0.999990,2.682375,0.005000,1.954174
0.426955,0.355353,0.371103,0.744933,0.640960,0.519453,0.965846,0.999990,99.000000,3.471347,1.000000
5.029537,4.453245,4.233203,9.737707,8.378037,7.267645,1.206336,0.984357,2.588180,0.005001,998.964641
0.374693,0.369568,0.341509,0.677555,0.716679,0.606712,1.044728,0.999990,99.000000,4.131615,1.000000
0.427559,0.308474,0.306739,0.695806,0.660879,0.616146,0.923904,0.000010,2.140211,0.005000,1.013824
0.415376,0.347507,0.413031,0.734474,0.672517,0.654991,1.089206,0.000010,2.367045,0.005000,1.133689
0.401422,0.331549,0.367634,0.811919,0.751648,0.689248,0.987943,0.000010,2.581904,0.005000,1.044172
0.340163,0.325920,0.305316,0.766361,0.709053,0.574035,0.917390,0.000010,2.291060,0.005000,1.055201
0.314224,0.344669,0.350387,0.781403,0.707817,0.644479,0.892447,0.992449,4.098005,0.037182,6.893924
0.437096,0.299148,0.366780,0.764420,0.623918,0.602517,0.933356,0.988639,2.800426,0.020029,5.835811
0.388932,0.379977,0.337274,0.740673,0.712502,0.542124,0.932349,0.000010,2.509909,0.005000,1.279460
0.421560,0.351616,0.366399,0.730923,0.691041,0.674157,0.901364,0.999990,99.000000,3.800484,1.000000
0.555705,0.533516,0.475888,1.174144,1.098404,0.857730,0.990173,0.996999,99.000000,1.742492,258.039568
0.409412,0.369076,0.372467,0.827176,0.663833,0.647300,0.977323,0.992717,4.921504,0.045293,4.903400
0.383622,0.391012,0.351047,0.727868,0.621314,0.647549,0.861630,0.945817,2.057179,0.005000,2.679578
0.631692,0.434439,0.512532,1.015899,1.043077,0.838101,0.862855,0.997375,3.047178,0.005000,241.180062
0.410485,0.316416,0.376159,0.771815,0.738212,0.657063,0.925248,0.000010,1.826067,0.005000,1.144118
0.364999,0.357981,0.393220,0.742483,0.688883,0.662165,0.931612,0.000010,2.959633,0.005000,1.032369
0.329164,0.318303,0.312723,0.721791,0.637164,0.600304,0.983407,0.000010,1.577013,0.005000,1.110782
1.955277,2.396942,1.871093,4.383413,3.856264,3.475519,0.905946,0.992996,98.986215,5.169025,874.080709
0.433120,0.318519,0.396277,0.736134,0.680797,0.650454,0.862627,0.985049,2.403520,0.005000,7.466765
0.766114,0.688702,0.625532,1.471739,1.219249,1.134455,1.020652,0.995064,3.127091,0.015819,238.183380
0.353047,0.426262,0.341222,0.754946,0.701330,0.602919,0.957571,0.000010,3.039489,0.005000,1.141224
0.389365,0.323148,0.340145,0.757745,0.776262,0.612553,1.030562,0.000010,2.244728,0.005000,1.066031
0.392987,0.348504,0.376510,0.694188,0.671915,0.603757,0.970093,0.000010,0.547323,0.005000,1.215563
0.389622,0.317838,0.329206,0.843369,0.634140,0.637762,0.908673,0.999990,99.000000,8.385842,1.000000
0.367435,0.373253,0.322092,0.699002,0.821662,0.626656,0.901184,0.980275,99.000000,8.262255,6.644060
0.340945,0.373054,0.324978,0.768471,0.675753,0.627530,0.936604,0.000010,2.167653,0.005000,1.111088
0.390764,0.354527,0.367208,0.754070,0.674807,0.633329,0.915204,0.000010,3.874347,0.005000,1.045396
0.382383,0.332327,0.347384,0.780857,0.744541,0.602524,0.952201,0.000010,0.283864,0.005000,1.208294
0.448826,0.359935,0.351480,0.757509,0.665627,0.593936,0.930952,0.999974,99.000000,3.632419,3.762755
4.505562,3.810304,3.772278,7.276743,6.974319,6.222841,1.058093,0.986828,8.036110,0.046862,999.000000
4.234785,3.383988,3.802436,6.882799,7.405855,5.438310,1.072302,0.977748,3.366276,0.005000,596.881416
0.437631,0.455819,0.328062,0.784207,0.554430,0.665523,0.931001,0.961051,3.003665,0.005000,2.734917
2.314522,1.836790,2.102547,4.980144,4.268137,4.209390,0.981297,0.993089,12.877460,0.297361,998.992760
0.376735,0.321614,0.392868,0.735081,0.673261,0.689554,0.946111,0.000010,0.354603,0.005000,1.195460
0.410696,0.314163,0.371562,0.718331,0.709936,0.609444,0.965912,0.977544,99.000000,4.805935,2.173503
0.434353,0.367405,0.345221,0.711062,0.624138,0.592757,0.977238,0.977274,2.233854,0.005000,3.546765
4.001564,2.909722,3.264204,8.000780,7.246110,7.095314,1.060449,0.986385,0.511594,0.005000,999.000000
0.398632,0.332641,0.409072,0.798513,0.635811,0.636578,0.921231,0.000010,3.136806,0.005000,1.049816
0.813832,0.622862,0.651830,1.476998,1.450742,1.200025,1.071453,0.994720,8.195870,0.005000,277.285923
0.465865,0.357341,0.267153,0.838867,0.630859,0.502203,1.004547,0.000010,1.958853,0.005000,1.162479
1.403691,1.073915,1.186466,2.459085,1.973112,2.122923,1.150648,0.991891,1.045572,0.005000,370.822895
0.445698,0.390491,0.415897,0.689649,0.657120,0.580428,0.965179,0.000010,3.435617,0.005000,1.213114
0.435853,0.334487,0.358881,0.695625,0.701198,0.611699,0.947014,0.000010,2.538213,0.005000,1.085043
1.488182,1.180485,1.320931,2.668146,2.605720,2.027798,0.895654,0.983221,0.114269,0.005117,221.915540
0.358272,0.330088,0.349502,0.729018,0.728225,0.585397,0.890787,0.000010,2.485896,0.005000,1.125437
0.391832,0.366357,0.360709,0.824055,0.682675,0.685923,0.949059,0.999990,99.000000,7.882009,1.000000
0.361347,0.339451,0.375162,0.697403,0.674469,0.576913,0.989643,0.000010,3.179084,0.005000,1.060953
0.410494,0.383582,0.345609,0.769061,0.672231,0.668097,0.859676,0.999990,99.000000,4.018527,1.000000
0.411584,0.326065,0.346760,0.777723,0.618950,0.599954,0.983788,0.992340,3.522597,0.015474,5.700856
1.182560,1.137278,1.273530,2.657401,2.279981,1.990653,1.118904,0.992013,1.814979,0.005000,429.983291
1.676361,1.397887,1.260137,3.063401,2.950993,2.202282,0.921818,0.988895,99.000000,0.005000,382.862649
1.590535,1.496465,1.613471,2.853797,2.446800,2.433859,0.918428,0.982455,2.945004,0.005000,226.818611
0.414724,0.314568,0.358498,0.812053,0.591277,0.685999,0.871090,0.000010,2.482371,0.005000,1.066830
0.404416,0.377829,0.328358,0.806691,0.610491,0.618046,0.912300,0.999990,99.000000,4.991757,1.000000
0.405446,0.403580,0.373628,0.733992,0.643786,0.618848,1.006655,0.000010,2.610334,0.005000,1.142861
2.988370,2.277395,2.258359,5.736264,5.418483,4.459641,0.943832,0.991140,2.918555,0.005000,998.992893
0.382369,0.323428,0.373860,0.697417,0.659527,0.692351,1.066606,0.000010,2.347319,0.005000,1.039096
0.399643,0.341716,0.382916,0.712520,0.665193,0.637730,1.010505,0.000010,2.008819,0.005000,1.183960
0.368220,0.283219,0.350361,0.711165,0.626702,0.568467,0.971708,0.000010,2.334179,0.005000,1.063278
0.441069,0.275983,0.345004,0.794789,0.670460,0.567754,1.092738,0.999990,99.000000,3.937507,1.000000
5.434914,5.429731,5.417061,11.058536,9.664760,8.845792,0.942379,0.981623,99.000000,4.580182,998.983008
0.385462,0.333682,0.337288,0.759534,0.632311,0.660312,0.951605,0.000010,4.428780,0.005000,1.034380
0.560016,0.572847,0.456850,1.088802,1.130249,0.860844,1.044037,0.996496,2.621633,0.005000,212.017296
0.408559,0.416620,0.343424,0.669857,0.691169,0.490381,0.929260,0.000010,4.966049,0.005000,1.050402
0.498635,0.372717,0.409699,0.786308,0.650704,0.636879,0.851226,0.000010,5.034554,0.005000,1.006191
0.350117,0.331941,0.340823,0.691756,0.696787,0.578421,0.877994,0.999990,99.000000,4.449702,1.000000
0.402446,0.332759,0.392820,0.832253,0.667053,0.629177,1.105476,0.000010,2.014467,0.320346,1.093503
0.838973,0.725654,0.602825,1.577959,1.567266,1.244623,1.061168,0.994998,2.407233,0.005000,296.257591
4.973059,4.267505,4.484936,9.497731,8.815670,7.299017,1.002759,0.984769,99.000000,6.020064,999.000000
0.858838,0.798094,0.665723,1.869119,1.456718,1.402007,0.967738,0.998369,24.788239,0.381897,999.000000
0.384661,0.372924,0.385355,0.712267,0.650626,0.694029,0.866451,0.990137,2.881021,0.005000,2.899560
0.402430,0.335603,0.331908,0.748110,0.658399,0.612107,1.062268,0.000010,1.929086,0.005001,1.145263
1.872022,1.433063,1.686953,3.424235,3.186116,2.744638,0.896218,0.988616,1.395522,0.005000,420.270765
0.400203,0.352278,0.353681,0.768577,0.609689,0.710737,0.891675,0.000010,2.710921,0.005000,1.052776
