1.072620,0.657670,0.247380,0.094950,0.089900,1.000000,5.921970
0.994110,0.721970,0.189680,0.088350,0.117640,1.000000,5.665530
0.958770,0.788690,0.127740,0.083560,0.160180,1.000000,5.301710
1.057260,0.755310,0.150240,0.094460,0.093570,1.000000,5.290830
1.094850,0.690450,0.215550,0.094000,0.108420,1.000000,5.223730
1.062870,0.701490,0.200080,0.098430,0.124030,1.000000,5.732250
1.018020,0.709670,0.209130,0.081200,0.096120,1.000000,5.617540
0.986570,0.767980,0.142410,0.089610,0.116920,1.000000,5.710330
0.954650,0.681340,0.225090,0.093570,0.086190,1.000000,5.214020
1.005560,0.697390,0.214600,0.088020,0.085900,1.000000,5.516760
0.951420,0.718290,0.176270,0.105430,0.119720,1.000000,5.351410
1.037200,0.668040,0.253910,0.078050,0.077750,1.000000,5.970610
0.861130,0.764030,0.165410,0.070560,0.104710,1.000000,4.714970
1.012520,0.623580,0.260730,0.115690,0.058340,1.000000,6.346530
0.978280,0.665320,0.224030,0.110650,0.121930,1.000000,5.667530
0.988730,0.727280,0.184770,0.087950,0.105070,1.000000,6.110340
1.044230,0.614620,0.259820,0.125560,0.099860,1.000000,6.646050
1.080650,0.665930,0.236030,0.098040,0.099020,1.000000,5.749550
1.070350,0.685630,0.222540,0.091830,0.086260,1.000000,5.664660
1.056830,0.665530,0.213610,0.120860,0.080640,1.000000,5.837370
1.036670,0.685960,0.204980,0.109060,0.074750,1.000000,4.920240
0.951160,0.729400,0.176880,0.093720,0.087800,1.000000,5.248240
1.058070,0.741850,0.158830,0.099320,0.115520,1.000000,5.482700
1.021680,0.681070,0.217620,0.101310,0.082790,1.000000,5.792470
0.969570,0.714210,0.192480,0.093310,0.105360,1.000000,5.190540
1.032180,0.721340,0.177130,0.101530,0.123850,1.000000,5.821400
1.006550,0.700080,0.203780,0.096140,0.121190,1.000000,5.372510
1.086420,0.679960,0.204070,0.115970,0.088120,1.000000,5.198500
1.018850,0.697950,0.208890,0.093160,0.106080,1.000000,5.809710
1.020590,0.697340,0.216640,0.086010,0.074250,1.000000,5.399110
0.985320,0.656880,0.251300,0.091820,0.075340,1.000000,5.461920
1.178450,0.662590,0.247530,0.089880,0.078680,1.000000,5.602680
1.080650,0.642000,0.247510,0.110490,0.084040,1.000000,5.485270
0.923970,0.729990,0.155760,0.114240,0.134160,1.000000,5.594670
1.012300,0.718240,0.201740,0.080020,0.104520,1.000000,5.271350
1.032340,0.752360,0.173040,0.074600,0.113260,1.000000,4.808490
0.989820,0.701020,0.205640,0.093340,0.090820,1.000000,5.898600
1.031330,0.699590,0.208920,0.091480,0.083970,1.000000,5.127690
1.033350,0.651090,0.272770,0.076140,0.108610,1.000000,5.758440
1.080160,0.698490,0.243900,0.057610,0.088700,1.000000,5.355810
1.169920,0.721580,0.164040,0.114380,0.123190,1.000000,4.904270
1.095360,0.763320,0.157440,0.079250,0.093760,1.000000,5.654650
0.965450,0.684400,0.230200,0.085400,0.096850,1.000000,5.414900
0.960920,0.690160,0.208120,0.101720,0.101050,1.000000,5.270330
0.953620,0.713900,0.177900,0.108200,0.120920,1.000000,5.552810
1.058120,0.731930,0.166170,0.101910,0.105450,1.000000,5.521490
0.940390,0.726800,0.184500,0.088700,0.122570,1.000000,4.842580
1.158320,0.676090,0.226550,0.097360,0.066620,1.000000,5.368880
1.199810,0.655560,0.256850,0.087590,0.089090,1.000000,5.546640
1.064160,0.757050,0.154120,0.088840,0.161040,1.000000,5.102610
1.041540,0.762080,0.187820,0.050090,0.096550,1.000000,5.613190
1.121760,0.657740,0.235970,0.106290,0.104250,1.000000,6.050800
1.044490,0.725120,0.175890,0.098980,0.122670,1.000000,4.880740
1.070240,0.722170,0.188270,0.089560,0.110980,1.000000,5.332620
1.062680,0.723150,0.194240,0.082610,0.122260,1.000000,5.543260
1.128160,0.726340,0.189260,0.084400,0.090390,1.000000,5.018540
1.174650,0.710570,0.199140,0.090290,0.111690,1.000000,5.464340
0.994280,0.684230,0.210900,0.104870,0.084510,1.000000,4.923950
1.016230,0.731680,0.174780,0.093530,0.111280,1.000000,4.874150
1.077080,0.680160,0.235410,0.084430,0.102560,1.000000,5.761570
1.060680,0.693240,0.196620,0.110150,0.102790,1.000000,5.349760
1.007330,0.762400,0.144400,0.093200,0.133460,1.000000,5.196610
0.980940,0.687700,0.218870,0.093430,0.106700,1.000000,5.937110
1.119660,0.694570,0.209710,0.095730,0.100880,1.000000,5.606010
0.990840,0.692170,0.215250,0.092570,0.113290,1.000000,6.347230
1.036300,0.666650,0.220180,0.113170,0.078140,1.000000,5.884960
1.078490,0.656330,0.261740,0.081930,0.115640,1.000000,6.127360
0.904810,0.704310,0.205300,0.090390,0.080800,1.000000,5.556460
1.192190,0.656360,0.270600,0.073030,0.067550,1.000000,5.771250
0.981670,0.688230,0.191940,0.119840,0.104100,1.000000,5.359530
1.072650,0.650300,0.281140,0.068560,0.090930,1.000000,6.099250
1.009640,0.674970,0.225240,0.099800,0.072730,1.000000,5.926990
0.838390,0.737910,0.171820,0.090270,0.143130,1.000000,5.064590
1.046150,0.645690,0.233880,0.120430,0.089680,1.000000,5.759600
1.005970,0.630580,0.260560,0.108860,0.118980,1.000000,6.320020
0.980150,0.739410,0.150430,0.110160,0.123130,1.000000,5.496130
1.088750,0.685280,0.197790,0.116930,0.099240,1.000000,5.477780
1.030570,0.730720,0.179840,0.089440,0.127770,1.000000,5.591700
1.021200,0.623450,0.270750,0.105800,0.093760,1.000000,5.121320
1.054820,0.761820,0.166670,0.071510,0.129230,1.000000,5.348490
1.021530,0.732470,0.182060,0.085470,0.103300,1.000000,5.191060
0.982250,0.727920,0.184310,0.087770,0.108670,1.000000,5.342860
0.979210,0.723790,0.172260,0.103950,0.124320,1.000000,5.337720
