3.507440,0.666160,0.251000,0.082840,0.062950,1.000000,4.722840
3.637500,0.706370,0.186780,0.106850,0.062380,1.000000,3.585300
3.067930,0.705260,0.268780,0.025960,0.043470,1.000000,4.638410
3.696670,0.710290,0.208510,0.081200,0.067420,1.000000,4.335570
3.200160,0.686690,0.259330,0.053980,0.063110,1.000000,4.479150
4.349720,0.679380,0.219250,0.101370,0.043200,1.000000,5.910580
3.012810,0.687560,0.245050,0.067380,0.053080,1.000000,4.604480
3.926140,0.658440,0.209370,0.132200,0.047550,1.000000,3.950670
3.454870,0.713620,0.212790,0.073590,0.063000,1.000000,6.427890
3.042380,0.700670,0.230010,0.069310,0.062150,1.000000,4.055390
2.931060,0.677010,0.238400,0.084590,0.046890,1.000000,4.530890
2.892570,0.699460,0.270780,0.029750,0.056470,1.000000,5.039600
3.023540,0.706680,0.221960,0.071360,0.047280,1.000000,4.499720
3.647510,0.651110,0.289630,0.059260,0.045650,1.000000,8.125120
3.723810,0.712160,0.228200,0.059640,0.041760,1.000000,5.936720
2.722200,0.679760,0.227150,0.093090,0.065900,1.000000,5.284070
3.538170,0.659600,0.287170,0.053230,0.054470,1.000000,6.382420
3.845700,0.652530,0.280010,0.067470,0.036880,1.000000,6.200030
2.876930,0.676960,0.244160,0.078880,0.040870,1.000000,4.507000
3.524570,0.723360,0.180960,0.095680,0.051140,1.000000,3.440260
3.944890,0.672810,0.234640,0.092550,0.050890,1.000000,2.662420
2.508510,0.648580,0.276720,0.074700,0.042720,1.000000,4.460510
3.060740,0.681430,0.208020,0.110550,0.058790,1.000000,3.535860
3.077170,0.721020,0.173430,0.105560,0.055710,1.000000,3.824670
2.452810,0.712840,0.229080,0.058090,0.042010,1.000000,3.211870
3.290310,0.646780,0.263610,0.089610,0.034770,1.000000,4.374860
3.147200,0.754880,0.104250,0.140870,0.071350,1.000000,3.147390
3.228600,0.695960,0.238530,0.065510,0.069910,1.000000,5.093870
3.158240,0.701240,0.257280,0.041480,0.041500,1.000000,4.510000
2.799360,0.677300,0.279490,0.043210,0.043390,1.000000,4.410620
3.945390,0.723320,0.222750,0.053940,0.045690,1.000000,4.718800
2.546170,0.719820,0.239050,0.041140,0.042760,1.000000,3.270680
3.481060,0.677900,0.221410,0.100690,0.054080,1.000000,4.843030
3.265740,0.685450,0.240400,0.074140,0.066020,1.000000,5.442340
2.894460,0.681260,0.247360,0.071390,0.046740,1.000000,5.812030
3.863120,0.682390,0.252420,0.065190,0.037340,1.000000,4.495550
3.446220,0.670720,0.274600,0.054680,0.044360,1.000000,3.731610
2.881060,0.698260,0.243510,0.058230,0.034850,1.000000,4.201990
3.550420,0.626560,0.288500,0.084940,0.049460,1.000000,5.236600
3.074150,0.694020,0.266850,0.039130,0.040450,1.000000,3.925230
3.495220,0.680990,0.250200,0.068800,0.045860,1.000000,3.440870
2.917520,0.640010,0.303950,0.056050,0.046040,1.000000,4.963710
3.417310,0.689980,0.216230,0.093790,0.046110,1.000000,5.065470
3.229160,0.695810,0.250330,0.053860,0.040760,1.000000,4.428850
3.069840,0.686260,0.251760,0.061980,0.036700,1.000000,5.305670
2.768640,0.669150,0.289310,0.041540,0.043550,1.000000,4.222580
3.313360,0.687220,0.220990,0.091790,0.043310,1.000000,3.252190
3.603270,0.674760,0.207660,0.117570,0.066120,1.000000,2.990540
2.668580,0.687630,0.248450,0.063910,0.053460,1.000000,3.699490
3.095640,0.696310,0.250440,0.053250,0.064270,1.000000,3.374160
2.848240,0.677570,0.249590,0.072840,0.048230,1.000000,4.307130
2.950590,0.688850,0.264680,0.046480,0.051960,1.000000,4.408510
3.107400,0.671910,0.248650,0.079440,0.037950,1.000000,4.483890
3.855970,0.660780,0.279120,0.060100,0.035620,1.000000,4.262440
4.103110,0.648220,0.296430,0.055350,0.043220,1.000000,6.885730
3.231790,0.705820,0.234400,0.059780,0.041690,1.000000,3.784080
3.644660,0.675480,0.239950,0.084570,0.041990,1.000000,3.648860
2.707570,0.731780,0.188260,0.079960,0.050450,1.000000,4.529630
2.843600,0.671260,0.282630,0.046100,0.042130,1.000000,4.319140
2.794300,0.713580,0.231680,0.054740,0.048530,1.000000,3.616290
2.694460,0.710200,0.218960,0.070840,0.043110,1.000000,4.504050
2.881340,0.700410,0.240940,0.058640,0.053790,1.000000,3.677440
3.618020,0.641630,0.299430,0.058940,0.045920,1.000000,6.836530
3.135360,0.716010,0.242040,0.041950,0.045580,1.000000,3.830070
2.805560,0.660770,0.272930,0.066300,0.061300,1.000000,4.726260
2.829600,0.686000,0.243650,0.070350,0.044080,1.000000,5.688640
3.062160,0.711030,0.205510,0.083460,0.041680,1.000000,5.058610
3.512820,0.656450,0.215710,0.127840,0.072420,1.000000,4.955380
3.427480,0.697780,0.239160,0.063060,0.057110,1.000000,6.230540
3.408770,0.666670,0.257100,0.076230,0.042350,1.000000,5.706750
2.790060,0.676510,0.207430,0.116060,0.053440,1.000000,3.182620
4.468690,0.711130,0.221130,0.067730,0.055240,1.000000,4.581770
3.313500,0.671910,0.270100,0.057990,0.040400,1.000000,4.175060
2.964500,0.716820,0.158680,0.124500,0.064790,1.000000,2.414980
4.364520,0.668910,0.273110,0.057980,0.043460,1.000000,5.595090
