0.000004,0.016636,0.005525,0.005526,0.011074,0.005524,0.000004,0.000004,0.000004,0.011096,0.005523,0.000004,0.011069,0.000004,0.011071,0.011094,0.000004,0.011077,0.000004,0.005525,999.000000,0.000000,0.000000,1.000000,1.908975
0.011239,0.005602,0.000004,0.000004,0.000004,0.022617,0.000004,0.000004,0.000004,0.000004,0.016915,0.005613,0.000004,0.000004,0.011236,0.000004,0.016914,0.005602,0.005601,0.011237,44.473324,0.000000,0.000000,1.000000,603.182557
0.011255,0.000004,0.000004,0.005612,0.005609,0.022642,0.011254,0.000004,0.005636,0.000004,0.005611,0.011289,0.000004,0.000004,0.016920,0.000004,0.011257,0.005611,0.005613,0.000004,16.891438,0.000000,0.000000,1.000000,353.029237
0.005574,0.005574,0.005575,0.005576,0.005574,0.011175,0.005572,0.000004,0.000004,0.011180,0.016800,0.005586,0.011164,0.000004,0.016793,0.005575,0.016803,0.005574,0.011169,0.011176,53.635041,1.000000,0.000000,1.000000,6.443205
0.000004,0.005539,0.022357,0.011110,0.005539,0.005539,0.000004,0.000004,0.016806,0.016714,0.005538,0.005547,0.005536,0.000004,0.016686,0.022338,0.016688,0.011099,0.000004,0.011110,14.718756,0.000000,0.000000,1.000000,1.591075
0.011209,0.005591,0.000004,0.000004,0.005590,0.005592,0.005593,0.000005,0.017042,0.005596,0.005591,0.011239,0.005592,0.000004,0.028173,0.000004,0.011209,0.000004,0.000004,0.000004,7.836559,0.000000,0.000000,1.000000,9.745996
0.000004,0.000004,0.011165,0.000004,0.011162,0.016787,0.005560,0.005561,0.000004,0.005565,0.005563,0.000004,0.005562,0.000004,0.000004,0.005565,0.022456,0.000004,0.000004,0.005561,999.000000,0.000000,0.000000,1.000000,4.041226
0.021996,0.005459,0.016452,0.000004,0.000004,0.005460,0.000004,0.016473,0.011034,0.000005,0.010943,0.005469,0.000004,0.000004,0.000004,0.010959,0.000004,0.005460,0.010948,0.005462,14.457135,0.000000,0.000000,1.000000,4.197573
0.016924,0.005609,0.000004,0.011251,0.005609,0.000004,0.011247,0.000004,0.005630,0.005611,0.005609,0.011295,0.005609,0.000004,0.028340,0.000004,0.011249,0.005610,0.000004,0.011247,16.361495,0.000000,0.000000,1.000000,9.453996
0.005636,0.005632,0.005631,0.005640,0.000004,0.000005,0.000004,0.005635,0.000004,0.011292,0.005634,0.000004,0.000004,0.000004,0.011286,0.016972,0.011293,0.000004,0.016964,0.000004,609.938846,1.000000,0.000000,1.000000,145.197221
0.022526,0.005585,0.000004,0.000004,0.011204,0.016844,0.005587,0.005589,0.000004,0.016910,0.005586,0.016899,0.005586,0.000004,0.011200,0.000004,0.005586,0.011192,0.016843,0.011205,20.049228,0.000000,0.000000,1.000000,4.569861
0.010895,0.000004,0.010897,0.010900,0.000004,0.021938,0.000004,0.005436,0.010993,0.000004,0.016388,0.000004,0.000004,0.000004,0.010893,0.005437,0.010897,0.005430,0.000004,0.000004,24.919951,0.000000,0.000000,1.000000,9.212610
0.011085,0.000004,0.011092,0.016692,0.022330,0.000004,0.000004,0.011107,0.005560,0.005530,0.000004,0.005540,0.005528,0.000004,0.000004,0.000004,0.011090,0.022315,0.005527,0.011090,25.997092,0.000000,0.000000,1.000000,11.053212
0.011277,0.005622,0.022679,0.011282,0.005622,0.011275,0.005623,0.000004,0.000004,0.022708,0.011275,0.000004,0.005621,0.000004,0.022673,0.000004,0.000004,0.005621,0.000004,0.011281,999.000000,0.000000,0.000000,1.000000,3.003790
0.005522,0.000004,0.011075,0.011079,0.000004,0.016662,0.005522,0.000004,0.005552,0.005525,0.000004,0.000004,0.033613,0.000004,0.005522,0.005525,0.005522,0.005523,0.005522,0.005522,45.638154,0.000000,0.000000,1.000000,4.481545
0.005507,0.011044,0.005506,0.000004,0.011041,0.005507,0.000004,0.016625,0.005536,0.000004,0.000004,0.005518,0.011043,0.000004,0.022215,0.005513,0.011046,0.005508,0.000004,0.005508,22.081902,0.000000,0.000000,1.000000,9.691308
0.005572,0.011172,0.000004,0.005574,0.005572,0.005572,0.000005,0.016808,0.000004,0.000004,0.005571,0.000004,0.005571,0.000005,0.022455,0.022515,0.000004,0.011178,0.005571,0.000004,999.000000,0.000000,0.000000,1.000000,2.101021
0.016804,0.000004,0.000004,0.000004,0.000004,0.011177,0.005573,0.022534,0.005593,0.005576,0.000005,0.005576,0.000004,0.000004,0.016802,0.000004,0.011175,0.005572,0.000004,0.000005,20.688495,0.000000,0.000000,1.000000,8.079488
0.005489,0.000004,0.011024,0.027819,0.000004,0.016578,0.000004,0.005491,0.005509,0.000004,0.000004,0.000004,0.016598,0.000004,0.027828,0.000004,0.022162,0.011008,0.011014,0.005488,64.900499,0.000000,0.000000,1.000000,802.517643
0.039723,0.005577,0.000004,0.000004,0.005577,0.028200,0.000004,0.011191,0.005600,0.000004,0.000004,0.005588,0.011186,0.000004,0.022498,0.005584,0.000004,0.000004,0.000004,0.000004,26.975967,0.000000,0.000000,1.000000,10.340834
0.000005,0.000004,0.011264,0.000004,0.022655,0.000004,0.000004,0.011258,0.000004,0.005622,0.000004,0.005627,0.005616,0.000004,0.016944,0.005622,0.011266,0.016937,0.011263,0.000004,49.578347,0.000000,0.000000,1.000000,4.726269
0.005532,0.005532,0.016710,0.005532,0.005531,0.005531,0.005530,0.011098,0.005556,0.005531,0.016711,0.000004,0.005530,0.000004,0.011100,0.000004,0.005530,0.005528,0.005531,0.005531,49.587358,0.000002,0.000000,1.000000,10.221946
0.016739,0.000004,0.000004,0.000004,0.005548,0.011118,0.005548,0.005551,0.005565,0.005552,0.005547,0.016762,0.000004,0.000004,0.016718,0.000004,0.000004,0.000004,0.005546,0.011118,10.171705,0.000000,0.000000,1.000000,8.915916
0.016544,0.005484,0.005483,0.000004,0.005483,0.000004,0.000004,0.010999,0.005507,0.000004,0.005483,0.000004,0.010995,0.000004,0.016546,0.011011,0.005482,0.005481,0.005482,0.000004,42.366115,0.000000,0.000000,1.000000,4.236270
0.005604,0.000004,0.005605,0.000004,0.005604,0.022568,0.000004,0.005607,0.011306,0.005605,0.022558,0.005610,0.011233,0.000004,0.016891,0.005606,0.000004,0.000004,0.011231,0.000004,17.741541,0.000000,0.000000,1.000000,5.954864
0.027679,0.000004,0.005471,0.000004,0.000004,0.005471,0.010981,0.010984,0.000004,0.005474,0.010974,0.005479,0.005472,0.000004,0.010978,0.005474,0.010977,0.000004,0.000004,0.000004,39.149065,0.000000,0.000000,1.000000,3.895067
0.016848,0.005583,0.000005,0.005585,0.005584,0.011195,0.011194,0.000004,0.005604,0.005582,0.000004,0.011254,0.022507,0.000004,0.005583,0.005583,0.005584,0.000004,0.005582,0.022496,17.047867,0.000000,0.000000,1.000000,5.276091
0.011109,0.016679,0.005542,0.000004,0.011099,0.005542,0.011111,0.000004,0.011197,0.005547,0.011103,0.016751,0.000004,0.000004,0.022300,0.011131,0.022307,0.005544,0.000004,0.000004,11.577237,0.000000,0.000000,1.000000,4.092775
0.011031,0.016590,0.011035,0.000004,0.005503,0.011035,0.005505,0.000004,0.011128,0.016608,0.011035,0.005516,0.000004,0.000004,0.005505,0.011041,0.011036,0.000004,0.016595,0.005507,16.292695,0.000000,0.000000,1.000000,2.035040
0.005530,0.022277,0.000004,0.000004,0.005528,0.011087,0.005531,0.005531,0.000004,0.005534,0.000004,0.005545,0.011083,0.000004,0.005530,0.011106,0.022294,0.005530,0.005531,0.000004,46.017865,0.000000,0.000000,1.000000,2.638465
0.000004,0.016967,0.016961,0.000004,0.000004,0.028416,0.000004,0.005633,0.011371,0.011305,0.005630,0.005639,0.000004,0.000004,0.011287,0.005636,0.000004,0.000004,0.011292,0.011298,17.698062,0.000000,0.000000,1.000000,3.103657
0.000004,0.005559,0.000004,0.005564,0.000004,0.005561,0.005563,0.011164,0.011221,0.011171,0.000004,0.005563,0.005560,0.000004,0.011147,0.000004,0.011151,0.016751,0.005562,0.000004,12.497453,0.000000,0.000000,1.000000,3.649573
0.016213,0.000004,0.010754,0.005367,0.000004,0.021643,0.005365,0.000005,0.000004,0.005369,0.000004,0.005379,0.005362,0.000004,0.016196,0.005369,0.005367,0.000004,0.016184,0.000004,47.263432,0.000000,0.000000,1.000000,4.714324
0.000004,0.011202,0.000004,0.011205,0.011200,0.005586,0.005586,0.000004,0.000004,0.005590,0.016846,0.011265,0.005585,0.000004,0.005585,0.000004,0.011203,0.005585,0.005585,0.005586,21.210089,0.000000,0.000000,1.000000,9.463097
0.011225,0.000004,0.005601,0.011231,0.016860,0.011222,0.005601,0.011231,0.011301,0.016881,0.000005,0.005611,0.000004,0.000004,0.000004,0.011229,0.011225,0.011226,0.016874,0.011229,19.743636,0.000000,0.000000,1.000000,2.421866
0.016875,0.000004,0.000005,0.000004,0.011219,0.016877,0.000004,0.011225,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.011214,0.011235,0.028300,0.000004,0.000004,0.011216,999.000000,0.000000,0.000000,1.000000,4.479071
0.005479,0.005480,0.005480,0.005480,0.016531,0.005479,0.005479,0.005480,0.000004,0.005481,0.005480,0.011059,0.010986,0.000004,0.010991,0.000004,0.005480,0.005478,0.005479,0.005481,22.088344,0.000000,0.000000,1.000000,9.008224
0.005518,0.000004,0.005518,0.000004,0.005518,0.011062,0.016631,0.016650,0.016838,0.005522,0.005518,0.005528,0.000004,0.000004,0.022219,0.005523,0.011064,0.011072,0.005519,0.000004,13.033276,0.000000,0.000000,1.000000,5.562508
0.016880,0.011229,0.016893,0.011251,0.011218,0.011228,0.011228,0.000004,0.005619,0.005602,0.000004,0.000004,0.005599,0.000004,0.000004,0.016882,0.016882,0.000004,0.011234,0.005605,53.964956,1.000000,0.000000,1.000000,3.129030
0.011136,0.011132,0.005553,0.011140,0.005553,0.011137,0.000004,0.000005,0.005573,0.000005,0.016751,0.000004,0.000004,0.000004,0.000005,0.005557,0.016756,0.005549,0.005552,0.005553,48.268345,0.000001,0.000000,1.000000,9.044046
0.022664,0.005619,0.011272,0.005621,0.011269,0.016953,0.000004,0.022686,0.000004,0.005625,0.000004,0.005628,0.005619,0.000004,0.011270,0.011290,0.011271,0.005619,0.005620,0.005620,58.420015,0.000001,0.000000,1.000000,3.559291
0.028499,0.011287,0.000004,0.005628,0.000004,0.000004,0.016995,0.017006,0.011365,0.000004,0.000005,0.000004,0.005628,0.000004,0.028505,0.005632,0.011287,0.005625,0.011289,0.005627,31.419655,0.000002,0.000001,1.000000,11.541309
0.000004,0.000004,0.011066,0.005525,0.005519,0.016632,0.005522,0.005524,0.011156,0.016661,0.005522,0.005531,0.000004,0.000004,0.005522,0.005524,0.005521,0.005523,0.005523,0.000004,11.752626,0.000000,0.000000,1.000000,1.876227
0.028110,0.005558,0.005559,0.000004,0.005558,0.011147,0.005558,0.000004,0.005583,0.011167,0.011147,0.005571,0.000004,0.000004,0.005558,0.005561,0.022416,0.005557,0.005558,0.016771,27.559418,0.000000,0.000085,1.000000,3.600072
0.005610,0.005608,0.000004,0.005610,0.000005,0.005613,0.011263,0.005614,0.000005,0.000004,0.005609,0.005617,0.000004,0.000004,0.011252,0.000004,0.016936,0.000004,0.011253,0.005608,45.251807,0.000000,0.000000,1.000000,328.035134
0.005533,0.005533,0.016702,0.000004,0.005532,0.005533,0.005533,0.000004,0.000004,0.005535,0.022354,0.000004,0.000004,0.000004,0.005533,0.005535,0.011104,0.011097,0.011103,0.000004,999.000000,0.000000,0.000000,1.000000,4.244393
0.005515,0.005513,0.005514,0.005517,0.005512,0.005514,0.000004,0.005516,0.011136,0.016637,0.000004,0.000004,0.005514,0.000004,0.022180,0.011058,0.005515,0.000004,0.000004,0.000004,16.777513,0.000000,0.000001,1.000000,1.286606
0.011363,0.005663,0.000004,0.000004,0.022901,0.011362,0.000004,0.005667,0.005686,0.000004,0.000004,0.000004,0.011370,0.000004,0.017099,0.005667,0.005664,0.011344,0.000004,0.005663,52.181504,0.000000,0.000000,1.000000,12.156600
0.005546,0.005545,0.005546,0.005548,0.005545,0.016725,0.005547,0.005549,0.005569,0.011144,0.005546,0.000004,0.005545,0.000004,0.022344,0.011147,0.022356,0.005546,0.005548,0.000004,57.530763,0.000000,0.000000,1.000000,2.427713
0.005658,0.017037,0.000004,0.000004,0.000004,0.005658,0.011346,0.005660,0.005683,0.011363,0.011338,0.011387,0.000004,0.000004,0.005658,0.000004,0.005659,0.005659,0.017061,0.011344,15.203120,0.000000,0.000000,1.000000,4.738790
0.011346,0.005656,0.011345,0.005658,0.005657,0.005657,0.000004,0.017086,0.005686,0.000004,0.017064,0.000004,0.005657,0.000004,0.011345,0.011361,0.011347,0.000004,0.005658,0.005657,53.030372,0.000000,0.000002,1.000000,4.706222
0.022452,0.011160,0.000004,0.000004,0.011162,0.005565,0.011159,0.011164,0.005587,0.005571,0.000004,0.005576,0.005565,0.000004,0.005565,0.005570,0.022434,0.000004,0.000004,0.000004,23.518097,0.000000,0.000000,1.000000,5.057909
0.005559,0.005558,0.005557,0.005559,0.000004,0.011143,0.000004,0.011144,0.005577,0.005562,0.011146,0.000004,0.000004,0.000004,0.005557,0.000004,0.005557,0.000004,0.005557,0.005557,35.130752,0.000000,0.000015,1.000000,7.899190
0.022172,0.005493,0.005494,0.000004,0.000004,0.011019,0.005494,0.005495,0.005520,0.005499,0.000004,0.005505,0.000004,0.000004,0.000004,0.000004,0.022163,0.005493,0.005494,0.000004,16.837713,0.000000,0.000000,1.000000,7.857771
0.011180,0.000004,0.005574,0.005574,0.000004,0.011183,0.005575,0.005577,0.000004,0.000004,0.028195,0.011222,0.011180,0.000004,0.000004,0.000004,0.005575,0.011179,0.011184,0.000004,24.076705,0.000000,0.000000,1.000000,999.000000
0.010917,0.010912,0.000004,0.000005,0.000004,0.010916,0.000004,0.016434,0.016630,0.000004,0.000004,0.000004,0.010915,0.000004,0.016417,0.005448,0.021950,0.000005,0.005444,0.005444,14.444875,0.000000,0.000000,1.000000,9.451488
0.011251,0.005610,0.022644,0.000004,0.005609,0.011250,0.000004,0.011251,0.000005,0.011252,0.016921,0.000004,0.000004,0.000004,0.005609,0.005609,0.011246,0.000004,0.000004,0.005611,252.711120,1.000000,0.000000,1.000000,8.340265
0.000004,0.005556,0.011139,0.000004,0.000004,0.011130,0.016720,0.005559,0.011197,0.016751,0.000004,0.016783,0.000004,0.000004,0.011129,0.011140,0.011139,0.005557,0.000004,0.005558,8.602481,0.000000,0.000000,1.000000,1.932650
0.010929,0.010926,0.016431,0.016447,0.010923,0.010932,0.005453,0.000004,0.028097,0.005455,0.005452,0.010960,0.005450,0.000004,0.005452,0.000004,0.010936,0.005452,0.005454,0.000004,6.795730,0.000000,0.000000,1.000000,13.109718
0.000004,0.000004,0.000004,0.000004,0.010824,0.005395,0.010825,0.005397,0.005420,0.000004,0.000004,0.000004,0.010820,0.000004,0.021771,0.016297,0.038374,0.005395,0.000004,0.005396,48.894122,0.000000,0.000000,1.000000,3.424204
0.005613,0.005612,0.005610,0.000004,0.016927,0.005610,0.000004,0.016933,0.000004,0.005615,0.011256,0.005622,0.011252,0.000004,0.022649,0.005616,0.011257,0.005610,0.005611,0.011255,65.855757,0.000001,0.000000,1.000000,6.483642
0.005464,0.000004,0.010963,0.005466,0.000004,0.016490,0.000004,0.000004,0.005488,0.010982,0.010959,0.000004,0.010958,0.000005,0.005464,0.000004,0.010961,0.005462,0.000004,0.010963,43.123463,0.000000,0.000000,1.000000,4.096547
0.016428,0.000004,0.005446,0.005447,0.010920,0.000004,0.000004,0.010930,0.005473,0.005450,0.005446,0.005455,0.010920,0.000004,0.005446,0.000004,0.005446,0.016429,0.000004,0.000004,18.460987,0.000000,0.000000,1.000000,8.834059
0.028009,0.005552,0.000004,0.005558,0.005557,0.005555,0.005559,0.005563,0.011200,0.011156,0.005555,0.011144,0.005556,0.000004,0.016733,0.005565,0.016737,0.000004,0.000004,0.005557,13.921850,0.000000,0.000000,1.000000,3.524381
0.022399,0.011126,0.000004,0.000004,0.005552,0.016758,0.000004,0.005556,0.011230,0.000004,0.005551,0.005559,0.011138,0.000004,0.022403,0.011144,0.011138,0.005549,0.000004,0.022401,21.017737,0.000000,0.000000,1.000000,6.104069
0.005430,0.000004,0.000004,0.000004,0.005428,0.000004,0.005429,0.000004,0.005454,0.000004,0.005429,0.005440,0.010879,0.000004,0.016369,0.010896,0.010884,0.000004,0.000004,0.005430,13.375131,0.000000,0.000000,1.000000,3.336991
0.016857,0.011202,0.000004,0.011209,0.005588,0.005587,0.005587,0.005589,0.011296,0.005587,0.000004,0.005602,0.011203,0.000004,0.000004,0.005588,0.016847,0.016835,0.005587,0.000004,16.432493,0.000000,0.000000,1.000000,5.148302
0.022200,0.000004,0.011050,0.005510,0.005507,0.005508,0.011053,0.000004,0.005534,0.016655,0.005507,0.005512,0.000004,0.000004,0.016607,0.005512,0.016616,0.005505,0.005509,0.005511,27.868648,0.000000,0.000000,1.000000,2.867724
0.005488,0.011002,0.000004,0.000004,0.011006,0.016553,0.000004,0.005490,0.011113,0.005493,0.000004,0.000004,0.005489,0.000005,0.027748,0.000004,0.016556,0.000005,0.000004,0.000004,18.723700,0.000000,0.000000,1.000000,8.856016
0.016469,0.005460,0.010953,0.005464,0.000004,0.021989,0.010951,0.000004,0.000004,0.005461,0.005460,0.000004,0.005458,0.000004,0.016455,0.010948,0.000004,0.005462,0.005462,0.000004,386.567269,1.000000,0.000000,1.000000,16.635488
0.011003,0.000004,0.000004,0.000004,0.005487,0.022144,0.005487,0.005488,0.000004,0.011029,0.005486,0.000004,0.005486,0.000004,0.000004,0.000004,0.016553,0.000005,0.011004,0.000004,999.000000,0.000000,0.000000,1.000000,4.074143
0.005513,0.005513,0.005516,0.000005,0.000004,0.000005,0.011065,0.000004,0.011162,0.000004,0.005513,0.000004,0.011068,0.000004,0.005514,0.000005,0.022241,0.016631,0.011058,0.005513,21.356247,0.000000,0.000000,1.000000,382.452050
0.011151,0.005560,0.005564,0.000004,0.005562,0.000004,0.011151,0.011165,0.016944,0.005567,0.000004,0.011170,0.011144,0.000004,0.005562,0.005567,0.005564,0.005562,0.005561,0.005563,8.478582,0.000000,0.000000,1.000000,4.708198
0.016784,0.011148,0.005560,0.005558,0.000004,0.016779,0.000004,0.005559,0.005580,0.005561,0.000004,0.000004,0.005559,0.000004,0.000004,0.000004,0.016767,0.005555,0.000005,0.000004,36.379269,0.000000,0.000000,1.000000,6.543911
0.016450,0.000004,0.005444,0.005442,0.005443,0.000004,0.010934,0.000004,0.000004,0.000004,0.010930,0.000004,0.000004,0.000004,0.016465,0.000004,0.010927,0.000004,0.010931,0.010926,999.000000,0.000000,0.000000,1.000000,999.000000
0.000004,0.005527,0.005527,0.005528,0.011083,0.011083,0.005526,0.000004,0.011165,0.000005,0.011082,0.005542,0.011084,0.000004,0.005526,0.000004,0.022299,0.005527,0.005526,0.011081,16.533523,0.000000,0.000000,1.000000,286.385726
0.000004,0.005487,0.005488,0.000004,0.000005,0.022218,0.000004,0.000004,0.000005,0.000004,0.005486,0.000004,0.000004,0.000004,0.000004,0.000005,0.016602,0.010999,0.000004,0.005496,312.927277,0.000000,0.000000,1.000000,128.403257
0.000004,0.000004,0.000004,0.000004,0.011266,0.005628,0.005625,0.011284,0.005644,0.016977,0.000005,0.000004,0.000004,0.000004,0.016956,0.011289,0.005627,0.005627,0.005627,0.005630,41.856385,0.000000,0.000004,1.000000,1.355427
0.011101,0.005533,0.016703,0.000004,0.005532,0.011102,0.005533,0.000004,0.005561,0.005536,0.000004,0.000004,0.005532,0.000005,0.011103,0.005535,0.028044,0.005531,0.005533,0.016720,50.828470,0.000000,0.000000,1.000000,5.894940
0.010936,0.000004,0.016442,0.005454,0.005452,0.000004,0.016453,0.000004,0.005479,0.005459,0.005453,0.016505,0.000004,0.000004,0.010936,0.000004,0.033173,0.000004,0.016455,0.005454,10.937208,0.000000,0.000000,1.000000,10.423096
0.005489,0.000004,0.005490,0.005490,0.000004,0.016536,0.000005,0.000005,0.005506,0.000004,0.000005,0.005497,0.010995,0.000004,0.022093,0.016563,0.000004,0.000004,0.000004,0.011003,16.897392,0.000000,0.000000,1.000000,2.408189
