2.990680,0.735640,0.235030,0.029330,0.044830,1.000000,34.742080
2.685780,0.671100,0.310220,0.018680,0.038400,1.000000,998.616760
3.397810,0.691240,0.254540,0.054230,0.046850,1.000000,6.742150
2.717550,0.717010,0.266650,0.016350,0.048100,1.000000,449.390300
3.210980,0.687710,0.282070,0.030220,0.038010,1.000000,12.258720
2.550460,0.717830,0.250850,0.031320,0.040380,1.000000,25.263130
3.058940,0.687220,0.270510,0.042270,0.031990,1.000000,43.602810
3.367940,0.741000,0.236170,0.022830,0.051360,1.000000,38.867090
3.296040,0.724400,0.264340,0.011250,0.040160,1.000000,998.834000
2.942280,0.712950,0.259040,0.028010,0.052480,1.000000,32.152470
2.689050,0.710070,0.264100,0.025820,0.041950,1.000000,443.663480
2.703060,0.740480,0.240660,0.018860,0.056990,1.000000,25.758800
2.956670,0.667320,0.298510,0.034160,0.046030,1.000000,20.865050
2.395340,0.702040,0.282370,0.015590,0.038580,1.000000,999.000000
2.968160,0.692390,0.283770,0.023840,0.031330,1.000000,735.388180
2.717160,0.705300,0.276020,0.018680,0.041770,1.000000,998.899630
2.631740,0.720320,0.268220,0.011460,0.042010,1.000000,4.495510
2.899810,0.725890,0.217920,0.056190,0.050460,1.000000,6.356080
2.526190,0.698870,0.273160,0.027970,0.049590,1.000000,28.060520
3.054280,0.733940,0.246670,0.019400,0.038220,1.000000,45.512510
3.097930,0.681940,0.292080,0.025980,0.043440,1.000000,36.035540
2.913010,0.722500,0.256980,0.020510,0.055760,1.000000,999.000000
2.531110,0.705310,0.280300,0.014390,0.041300,1.000000,999.000000
2.987080,0.723400,0.218550,0.058060,0.043870,1.000000,3.589910
3.169060,0.702200,0.277270,0.020530,0.050470,1.000000,998.475140
2.956050,0.713890,0.265180,0.020940,0.041640,1.000000,95.652600
3.536120,0.725890,0.258780,0.015320,0.034860,1.000000,20.873060
2.733260,0.705120,0.279460,0.015420,0.038980,1.000000,998.855910
2.763940,0.722550,0.250230,0.027230,0.047700,1.000000,25.780210
2.934560,0.687260,0.273310,0.039430,0.047420,1.000000,5.235620
3.600620,0.709180,0.265420,0.025400,0.052540,1.000000,82.730040
2.555860,0.701880,0.288490,0.009620,0.040820,1.000000,22.906660
2.707970,0.707060,0.261730,0.031210,0.044210,1.000000,48.321730
3.081150,0.721690,0.252920,0.025390,0.050180,1.000000,143.856310
2.566070,0.725550,0.255230,0.019220,0.042190,1.000000,998.826430
2.769580,0.700130,0.280610,0.019260,0.035130,1.000000,23.410880
2.485440,0.696520,0.276150,0.027330,0.035670,1.000000,143.663270
3.129110,0.711540,0.267870,0.020590,0.041060,1.000000,780.026980
2.968870,0.746430,0.238220,0.015350,0.052440,1.000000,785.705020
2.726680,0.704960,0.212120,0.082920,0.033860,1.000000,1.000000
2.865140,0.730920,0.247730,0.021350,0.045440,1.000000,93.340160
