2.862070, 0.094840,0.094840,0.094840,0.094840,0.094840,0.094840,0.094840,0.094840,0.094840,0.094840,0.051580, 0.000100,0.001530,0.005440,0.012720,0.024400,0.041950,0.067830,0.106780,0.170470,0.308060,1.246740
3.087980, 0.096680,0.096680,0.096680,0.096680,0.096680,0.096680,0.096680,0.096680,0.096680,0.096680,0.033180, 0.004270,0.013610,0.024070,0.035930,0.049630,0.065850,0.085800,0.111880,0.150090,0.226870,1.992660
3.801010, 0.098610,0.098610,0.098610,0.098610,0.098610,0.098610,0.098610,0.098610,0.098610,0.098610,0.013930, 0.000000,0.000140,0.001040,0.003980,0.010910,0.024760,0.050070,0.094890,0.177440,0.367650,3.786820
3.639180, 0.098920,0.098920,0.098920,0.098920,0.098920,0.098920,0.098920,0.098920,0.098920,0.098920,0.010840, 0.000000,0.000060,0.000580,0.002730,0.008720,0.022290,0.049510,0.101130,0.200340,0.428800,2.793270
3.497630, 0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.000010, 0.000000,0.000000,0.000080,0.000650,0.003210,0.011490,0.033530,0.085530,0.202360,0.489760,1.000000
2.756690, 0.096400,0.096400,0.096400,0.096400,0.096400,0.096400,0.096400,0.096400,0.096400,0.096400,0.035980, 0.000250,0.002350,0.006750,0.013780,0.023970,0.038220,0.058180,0.087150,0.133540,0.234200,1.000000
3.748310, 0.098700,0.098700,0.098700,0.098700,0.098700,0.098700,0.098700,0.098700,0.098700,0.098700,0.012970, 0.000000,0.000110,0.001020,0.004480,0.013630,0.033380,0.071440,0.140660,0.266890,0.531490,4.106200
3.411520, 0.095040,0.095040,0.095040,0.095040,0.095040,0.095040,0.095040,0.095040,0.095040,0.095040,0.049570, 0.000030,0.000670,0.002680,0.006740,0.013660,0.024550,0.041240,0.067310,0.111700,0.213560,1.000000
4.171690, 0.099190,0.099190,0.099190,0.099190,0.099190,0.099190,0.099190,0.099190,0.099190,0.099190,0.008140, 0.000000,0.000000,0.000110,0.000900,0.004290,0.014960,0.042570,0.105920,0.243050,0.556790,5.113870
2.874530, 0.097780,0.097780,0.097780,0.097780,0.097780,0.097780,0.097780,0.097780,0.097780,0.097780,0.022150, 0.004130,0.012380,0.021330,0.031310,0.042710,0.056140,0.072580,0.094020,0.125490,0.189170,1.145520
2.839390, 0.095870,0.095870,0.095870,0.095870,0.095870,0.095870,0.095870,0.095870,0.095870,0.095870,0.041280, 0.000270,0.002300,0.006380,0.012700,0.021690,0.034130,0.051400,0.076370,0.116310,0.203580,1.000000
3.728030, 0.092840,0.092840,0.092840,0.092840,0.092840,0.092840,0.092840,0.092840,0.092840,0.092840,0.071630, 0.010240,0.015950,0.020250,0.024210,0.028180,0.032410,0.037190,0.043010,0.051050,0.066490,1.303420
2.593250, 0.099460,0.099460,0.099460,0.099460,0.099460,0.099460,0.099460,0.099460,0.099460,0.099460,0.005370, 0.000000,0.000250,0.001690,0.006020,0.015680,0.034090,0.066470,0.121830,0.220000,0.433670,5.812810
